User Rating,Age Group Targeted,Price,Platform,Requires Special Device,Genre,Multiplayer,Game Length (Hours),Graphics Quality,Soundtrack Quality,Story Quality,Game Mode,Min Number of Players,user_rating_class
35.6,2,47.72,0,1,0,0,36.6,2,1,2,1,4,2
35.4,3,38.05,0,0,8,0,48.7,2,2,3,0,2,2
39.3,3,49.21,2,1,2,1,46.7,1,2,0,1,1,2
16.6,3,24.35,1,1,0,0,11.1,3,2,1,0,5,0
40.9,0,50.13,3,0,7,0,48.1,0,3,0,1,5,2
29.1,2,37.46,3,1,4,1,36.7,3,1,0,1,3,1
28.0,3,22.53,3,1,5,0,55.0,1,0,1,1,10,1
20.5,3,30.75,0,1,8,0,11.8,0,0,1,1,8,0
32.2,2,26.65,3,1,2,0,56.3,1,2,3,0,5,1
34.7,0,48.37,4,1,0,0,36.5,0,1,1,1,2,1
24.4,0,44.44,3,0,8,1,5.8,2,0,2,0,1,0
33.3,1,50.94,1,0,4,1,21.0,0,2,1,0,3,1
29.3,0,34.88,3,0,1,0,44.6,2,1,3,0,7,1
32.9,3,35.65,1,1,5,0,50.3,1,0,2,1,1,1
17.2,2,21.28,4,0,7,1,18.1,3,3,3,1,1,0
36.1,1,50.73,1,1,5,1,41.6,1,3,2,0,3,2
41.5,3,55.37,3,0,4,1,49.4,2,3,0,0,8,2
40.3,0,48.13,1,0,1,0,48.6,3,1,0,0,6,2
29.2,2,42.74,0,1,4,0,30.5,2,3,0,1,2,1
28.7,0,20.26,0,1,0,0,58.6,2,0,1,1,7,1
27.7,1,23.31,2,1,4,0,56.7,1,1,2,0,1,1
43.1,0,53.66,4,0,8,0,49.7,0,0,1,0,6,2
14.4,3,21.93,0,1,9,1,7.8,3,2,2,0,5,0
27.0,3,21.75,0,0,1,1,49.2,0,3,3,0,7,1
36.4,0,49.96,3,1,9,1,43.9,2,2,0,0,8,2
28.5,2,48.47,4,0,1,0,18.4,1,3,1,0,5,1
30.4,3,43.02,4,0,7,1,30.1,2,3,0,0,3,1
39.6,2,50.47,1,1,3,0,44.4,1,0,1,0,10,2
19.7,1,32.74,0,0,8,0,6.0,0,3,1,0,10,0
32.2,3,49.65,2,1,3,0,28.3,0,1,1,1,2,1
13.3,1,25.96,0,1,8,1,5.7,1,3,2,1,6,0
29.8,1,28.04,4,1,0,0,54.4,2,1,1,1,1,1
32.3,0,54.93,0,0,3,0,19.3,3,1,1,1,5,1
32.5,2,39.93,4,0,8,1,36.6,0,3,3,0,6,1
21.3,1,32.11,3,0,0,0,22.7,0,0,3,0,4,0
20.7,3,20.15,0,1,1,0,30.5,3,1,3,0,7,0
28.9,1,32.41,3,0,1,0,38.3,3,0,1,0,5,1
38.3,3,55.98,2,1,9,0,28.2,3,0,0,0,5,2
40.9,1,55.99,0,1,7,0,46.3,0,3,1,0,2,2
25.4,0,26.15,4,1,8,0,44.0,2,3,3,1,4,1
21.8,3,36.7,4,0,6,1,14.6,2,0,0,1,6,0
32.9,2,34.96,4,1,0,0,57.3,3,2,3,1,10,1
38.6,1,44.34,0,1,5,0,49.8,3,2,1,0,8,2
26.5,3,45.79,1,1,4,0,14.6,3,1,0,0,2,1
32.7,3,38.03,3,1,5,1,51.5,2,0,0,0,8,1
36.0,3,51.62,4,0,4,0,36.7,1,1,2,1,8,2
36.2,0,53.69,0,1,6,1,30.5,2,2,3,1,3,2
42.5,3,47.87,0,0,8,1,57.5,3,1,3,1,5,2
14.6,0,25.05,1,0,9,1,5.5,2,2,2,1,4,0
16.6,2,26.32,1,0,0,0,13.2,2,2,3,0,5,0
26.5,3,23.55,3,1,1,1,43.0,0,2,1,1,3,1
31.8,3,44.72,0,0,6,0,26.8,1,3,3,0,10,1
15.3,3,28.8,1,1,6,0,9.5,1,2,1,0,6,0
30.0,0,37.96,3,0,3,1,41.3,3,0,1,0,5,1
47.5,1,58.67,1,0,0,1,56.6,1,3,2,0,6,2
24.1,3,25.13,0,0,9,0,44.7,3,0,3,1,6,0
39.0,1,48.59,3,1,7,0,51.6,3,0,1,1,3,2
31.8,2,33.08,0,1,9,1,56.6,1,2,1,0,3,1
34.0,2,51.65,3,0,2,1,28.7,2,2,2,1,10,1
41.5,0,54.65,4,1,9,1,42.7,2,0,2,1,10,2
24.0,1,29.14,2,0,0,0,27.4,1,2,1,0,1,0
25.0,1,43.25,1,0,4,0,6.3,3,1,0,1,8,1
38.3,0,45.78,2,1,2,0,53.1,1,3,2,0,6,2
42.3,0,56.03,1,0,0,1,45.2,3,0,1,1,2,2
27.8,0,41.41,4,0,9,0,20.0,0,1,0,1,1,1
37.6,0,44.43,0,0,3,0,52.9,3,2,1,1,1,2
38.9,2,57.94,3,1,8,0,31.7,2,2,3,1,3,2
35.8,3,38.99,2,1,9,1,54.3,2,3,0,0,10,2
24.3,0,27.34,4,0,2,0,41.7,2,0,3,1,10,0
36.4,1,44.44,1,1,6,0,40.5,3,3,1,1,6,2
27.3,0,33.7,4,1,3,0,35.9,3,2,1,0,1,1
16.8,3,28.16,3,0,5,1,7.6,3,0,0,0,5,0
21.4,3,29.74,3,1,7,0,21.3,0,3,3,0,3,0
24.2,1,32.11,3,1,7,0,30.1,2,0,1,0,5,0
21.0,2,29.12,2,0,3,0,23.8,1,1,3,0,4,0
12.6,3,20.65,4,0,7,1,9.0,2,0,0,1,4,0
30.3,2,31.33,2,0,1,0,51.8,2,0,1,0,10,1
36.5,0,46.94,1,0,2,1,44.8,1,3,1,0,6,2
25.5,3,23.57,1,0,1,0,51.3,1,0,3,1,1,1
31.5,3,35.7,2,0,9,0,49.1,1,3,3,1,5,1
39.1,1,48.0,3,0,3,1,49.5,1,2,0,1,4,2
37.3,3,50.02,1,0,2,0,34.5,2,2,3,0,8,2
36.1,1,55.64,2,1,2,1,29.0,0,0,1,0,7,2
38.4,3,49.89,4,0,3,1,50.0,2,2,0,0,5,2
39.5,1,40.84,2,0,0,0,59.5,1,3,1,1,10,2
30.4,2,48.98,2,0,3,0,21.9,0,0,3,0,10,1
31.9,2,46.31,4,0,6,1,23.0,2,0,2,0,7,1
37.0,3,40.48,3,1,1,0,59.8,0,3,2,1,3,2
32.8,3,41.02,0,1,7,0,47.3,2,0,2,1,8,1
35.8,3,42.0,3,0,6,0,51.0,1,3,0,1,3,2
18.1,3,36.36,4,0,9,0,5.8,0,1,1,0,5,0
32.6,0,56.72,4,1,5,0,7.6,0,2,0,1,10,1
18.4,2,20.1,3,0,7,1,29.9,0,0,3,0,2,0
30.7,2,36.06,1,0,0,1,43.4,1,0,3,1,2,1
20.1,1,36.28,0,1,4,0,8.6,1,0,3,0,10,0
35.3,2,59.96,1,1,2,1,22.6,1,3,2,1,10,2
19.6,0,29.51,2,1,9,0,21.2,3,1,3,0,10,0
47.5,3,59.86,4,0,8,1,56.1,0,0,2,0,1,2
27.3,3,21.85,0,1,9,1,57.5,0,0,2,0,5,1
38.9,3,47.07,1,0,0,1,48.3,3,3,2,1,4,2
23.6,0,36.97,4,1,0,1,16.6,1,3,1,0,6,0
39.2,3,59.01,2,0,2,0,25.9,1,3,0,1,7,2
24.3,3,36.5,2,1,5,0,18.8,1,3,3,1,8,0
24.2,1,22.3,2,0,9,1,37.2,1,0,2,0,8,0
16.5,1,20.16,0,0,5,1,18.9,0,2,2,1,1,0
27.4,2,42.72,2,0,4,0,26.4,2,0,0,0,1,1
36.2,0,45.83,4,0,7,0,38.1,2,3,2,0,6,2
35.2,2,57.44,3,0,3,1,22.0,3,1,2,0,7,2
29.6,1,40.7,0,1,0,0,29.2,0,0,1,0,8,1
39.8,2,53.92,4,1,0,1,44.2,0,2,1,0,10,2
26.7,2,23.07,1,0,0,1,49.0,0,0,3,1,4,1
38.9,2,58.25,4,0,6,1,28.6,1,0,2,0,10,2
29.5,2,28.2,0,0,1,0,57.3,2,3,1,0,7,1
23.5,3,37.19,0,0,7,0,18.1,2,0,2,1,7,0
21.6,0,24.18,4,0,8,0,31.7,2,0,1,1,1,0
27.5,1,34.25,2,0,8,0,40.5,0,1,2,0,3,1
19.8,1,31.07,1,1,1,1,14.3,2,1,1,0,6,0
19.9,2,32.46,0,0,7,0,12.6,1,2,1,1,5,0
25.0,0,42.99,1,0,2,1,12.0,1,3,3,1,2,1
33.1,1,37.41,3,0,4,1,46.2,2,2,0,0,6,1
38.9,1,54.12,1,0,2,0,40.9,2,3,2,1,1,2
26.8,2,25.24,2,0,1,1,42.2,0,0,3,1,1,1
38.0,3,42.57,1,0,9,0,59.2,1,1,1,1,7,2
14.4,1,24.69,4,1,1,1,12.7,3,2,2,0,3,0
17.1,0,32.85,2,0,8,1,7.8,2,3,1,0,1,0
22.0,0,25.25,2,0,1,0,24.6,0,3,1,0,1,0
17.6,3,24.79,3,0,3,1,19.9,0,1,1,0,7,0
30.0,1,49.69,3,1,0,1,21.8,0,1,1,1,1,1
41.7,0,59.55,0,0,3,0,43.6,1,1,3,1,5,2
28.9,3,25.02,4,1,1,0,50.1,1,2,2,1,5,1
22.1,3,31.42,3,1,7,0,21.7,3,0,1,0,8,0
43.3,2,57.21,0,0,5,0,44.3,0,0,0,1,3,2
26.8,3,25.1,4,0,8,0,48.9,1,1,1,0,3,1
16.7,3,23.76,3,0,1,1,14.7,2,2,1,0,10,0
24.3,0,45.27,0,1,3,1,6.1,0,0,2,0,10,0
14.5,0,26.33,1,0,2,0,9.7,3,2,1,0,6,0
27.0,1,39.05,0,1,4,1,19.2,0,0,2,0,1,1
34.0,2,55.0,1,1,9,1,22.6,1,2,0,0,8,1
19.7,1,23.27,1,1,2,0,21.2,2,2,3,1,5,0
16.6,0,29.78,1,0,2,0,6.1,2,0,3,1,6,0
37.2,1,42.01,0,1,8,1,52.6,2,1,0,1,1,2
19.0,2,29.35,1,0,3,1,10.4,1,1,0,1,6,0
22.7,0,25.68,3,1,1,0,26.5,2,1,2,1,8,0
33.7,0,57.1,2,0,2,0,20.5,3,1,0,1,7,1
29.6,2,43.08,4,0,2,0,20.8,0,3,1,0,3,1
33.0,2,57.82,3,0,9,1,19.8,1,1,2,0,7,1
25.5,1,20.65,3,1,2,1,45.6,1,3,1,1,6,1
32.9,3,53.6,1,1,0,0,17.0,0,1,1,0,7,1
40.4,3,55.69,2,0,7,0,44.3,3,1,0,1,5,2
25.1,2,30.03,4,0,2,1,38.2,3,1,0,0,3,1
19.4,2,34.15,4,0,2,0,8.4,0,1,0,0,5,0
25.0,2,44.54,0,0,3,1,10.6,3,1,3,0,7,1
40.6,3,44.75,3,0,7,1,55.8,1,3,3,0,5,2
25.8,1,27.65,3,1,6,0,46.2,0,2,0,0,7,1
36.3,2,51.48,0,0,0,1,39.6,1,1,3,0,3,2
39.1,2,48.1,2,0,1,1,49.4,3,2,3,1,2,2
41.9,2,57.34,0,1,3,0,49.5,0,1,3,1,4,2
31.6,2,38.74,4,0,9,1,36.9,0,0,3,0,5,1
21.1,2,33.56,4,0,1,0,12.8,2,2,2,0,7,0
17.2,2,28.39,3,1,1,0,12.6,2,3,3,0,7,0
23.9,2,38.68,2,0,0,0,8.5,1,1,2,0,8,0
36.6,0,49.38,3,0,3,0,44.4,2,0,0,0,8,2
39.5,2,41.74,4,0,4,1,55.4,2,2,0,1,3,2
31.0,1,55.72,3,1,2,1,10.4,2,3,1,1,2,1
25.0,2,46.52,0,0,2,0,9.0,2,3,3,1,6,1
43.2,2,53.53,4,0,0,0,59.8,1,3,1,0,5,2
35.7,2,59.93,2,1,3,0,22.6,0,1,1,1,5,2
35.1,2,53.26,0,1,8,1,26.4,3,0,3,1,8,2
23.2,1,34.46,0,1,0,1,21.1,0,0,2,0,8,0
27.9,0,30.91,3,0,0,1,40.7,3,0,3,1,6,1
41.6,2,53.52,4,1,3,0,54.6,1,1,3,0,4,2
28.2,1,44.38,4,0,6,1,23.6,3,0,0,0,8,1
31.5,2,33.4,2,0,9,1,43.2,2,1,3,0,6,1
40.3,0,55.11,1,0,5,1,41.1,2,2,1,0,2,2
22.7,2,21.67,1,0,0,1,44.5,1,2,2,1,5,0
37.7,1,58.41,0,1,8,1,29.4,0,1,1,1,2,2
24.4,3,28.2,4,1,6,1,28.6,2,0,0,0,8,0
26.2,1,20.5,0,0,7,1,48.1,2,3,1,1,2,1
24.3,0,37.93,4,1,7,0,14.7,1,2,1,0,2,0
29.0,3,40.69,2,0,7,0,30.2,3,1,2,1,2,1
15.8,3,21.07,0,1,0,0,23.4,2,2,1,0,2,0
46.9,1,58.61,3,1,5,0,53.0,3,2,3,0,3,2
37.6,3,52.94,4,0,2,1,42.5,0,2,0,1,6,2
23.9,3,20.09,1,0,8,1,46.0,0,2,1,0,5,0
13.9,2,23.43,3,0,4,1,8.7,0,0,3,1,5,0
35.7,0,50.53,1,0,9,1,30.7,1,0,0,1,8,2
35.5,0,49.81,0,0,9,0,38.5,2,2,2,0,6,2
37.3,1,58.14,0,1,3,1,33.7,0,3,1,1,8,2
30.0,1,50.73,4,0,0,0,14.6,0,3,2,1,4,1
23.7,0,27.83,0,1,2,0,30.7,1,2,0,1,6,0
37.5,1,38.73,2,1,8,1,54.7,3,1,0,0,1,2
17.5,0,22.94,0,1,9,0,13.7,0,3,2,1,6,0
22.0,0,33.99,0,1,7,1,20.7,2,3,3,0,2,0
36.2,3,55.86,4,1,3,0,33.8,1,3,2,1,4,2
26.0,0,21.46,0,1,3,0,55.3,3,0,3,0,7,1
28.5,3,32.69,4,0,1,0,44.1,2,2,1,0,10,1
45.8,1,59.09,4,0,7,1,54.6,1,3,2,0,10,2
31.1,1,43.89,1,0,3,0,29.3,1,1,3,0,5,1
39.2,0,59.12,4,1,3,1,30.2,0,1,1,1,4,2
32.8,0,54.97,3,0,3,1,12.4,1,1,3,0,5,1
31.2,3,38.74,1,0,2,1,37.0,2,0,0,0,6,1
16.7,3,26.3,1,1,2,1,5.3,2,3,3,1,4,0
20.9,2,29.39,1,0,0,1,14.5,0,1,2,0,2,0
26.1,0,39.02,1,0,3,1,28.2,3,3,0,1,7,1
41.5,1,57.32,0,1,7,0,39.9,0,0,0,1,1,2
41.2,3,58.47,1,1,3,1,42.7,0,0,2,1,1,2
29.6,0,29.15,4,1,9,1,44.4,2,0,1,1,6,1
37.2,2,49.89,3,0,1,1,46.7,0,1,2,0,6,2
39.7,1,59.89,0,1,6,1,26.9,0,0,3,1,4,2
32.9,3,39.44,1,1,4,1,48.2,1,1,3,1,6,1
47.5,1,57.52,4,0,9,0,57.2,3,0,1,1,1,2
40.8,2,57.92,0,1,2,0,38.2,2,0,0,1,10,2
34.1,1,55.44,3,1,1,1,21.5,0,2,3,1,2,1
20.4,0,23.72,1,1,9,1,30.6,0,1,0,0,6,0
41.5,1,56.17,3,1,3,0,39.4,2,0,0,1,10,2
11.1,3,20.47,0,1,9,1,8.8,3,3,0,1,2,0
22.8,0,36.77,2,1,4,1,12.6,2,3,0,0,4,0
39.0,3,52.63,4,1,3,1,46.1,1,3,3,0,7,2
29.4,3,51.58,4,0,1,0,6.3,1,2,1,0,7,1
38.8,2,55.0,2,0,6,1,32.2,2,1,0,0,7,2
22.7,2,30.03,1,1,5,1,19.7,1,1,0,0,8,0
29.9,3,50.0,2,1,7,0,22.9,3,2,2,0,10,1
40.1,3,55.47,4,1,7,1,39.7,1,0,0,0,6,2
42.0,0,58.32,0,1,8,0,42.5,3,2,0,1,2,2
40.7,1,56.18,2,1,3,0,47.2,1,3,1,1,1,2
28.1,2,49.81,2,1,6,1,13.8,2,3,3,0,4,1
35.0,2,57.94,0,1,5,1,19.1,1,3,1,0,5,2
25.7,3,37.46,0,0,0,1,17.0,2,3,1,1,6,1
23.1,2,25.28,4,1,6,1,37.4,3,1,3,0,10,0
38.4,3,45.85,0,0,6,0,50.4,1,1,2,0,5,2
35.2,1,46.67,2,1,1,1,35.4,2,0,2,0,1,2
19.8,0,28.82,4,1,7,1,13.5,0,0,1,1,6,0
24.6,0,37.84,3,0,0,0,23.5,2,0,0,1,1,0
27.3,0,35.67,4,0,8,0,37.4,0,2,1,1,4,1
33.1,3,56.68,3,0,9,0,15.1,3,3,3,0,10,1
21.0,0,24.19,2,0,2,0,30.7,2,3,1,0,4,0
27.9,0,49.91,2,0,8,1,5.1,0,2,3,0,7,1
46.9,2,59.38,0,0,9,1,51.9,3,3,1,0,6,2
12.8,0,24.08,3,0,6,0,5.3,0,1,3,1,1,0
23.9,3,35.46,4,1,3,1,18.2,2,3,3,0,5,0
24.7,2,26.73,3,0,5,0,37.6,2,1,2,0,7,0
34.5,0,50.16,2,0,7,1,31.1,3,3,3,1,2,1
40.0,0,58.23,4,1,7,1,38.6,2,0,1,0,6,2
40.1,1,43.3,4,0,6,0,59.5,2,3,2,0,6,2
25.4,0,37.7,2,1,7,0,15.4,2,1,1,0,2,1
39.0,2,55.98,0,1,0,1,33.0,1,0,2,1,10,2
26.2,2,38.13,3,0,6,1,26.7,1,2,3,1,6,1
32.2,0,53.15,1,0,0,1,14.2,0,0,2,1,8,1
42.5,1,56.92,3,1,1,1,45.9,1,1,2,0,8,2
37.4,1,49.25,1,1,7,0,47.5,0,3,1,0,3,2
23.8,3,26.21,2,1,1,1,37.7,2,3,1,0,10,0
34.8,0,52.1,3,1,9,0,28.8,1,2,0,0,7,1
24.6,0,42.6,2,1,5,0,15.1,3,3,2,0,2,0
18.7,3,28.58,3,1,0,1,11.2,0,2,3,0,10,0
29.3,1,50.79,4,0,0,0,12.8,0,1,0,1,1,1
35.0,2,58.16,1,1,3,0,15.7,2,0,2,0,4,2
41.7,1,51.15,1,1,5,1,47.7,0,3,0,1,10,2
31.7,0,45.59,3,1,8,1,32.2,0,2,3,0,6,1
36.1,3,39.27,3,0,0,0,57.3,3,2,3,0,7,2
17.7,0,22.83,2,0,7,1,21.0,2,2,1,1,4,0
21.3,2,35.99,3,1,3,0,11.8,3,1,3,1,4,0
37.5,1,41.46,2,0,8,0,56.1,1,0,3,1,5,2
22.7,2,38.86,4,1,4,1,8.6,2,0,2,0,2,0
34.4,3,45.6,4,0,1,0,41.0,0,2,0,1,8,1
31.3,0,48.63,4,1,7,0,28.3,1,3,0,1,2,1
16.6,1,25.85,3,0,4,0,10.1,1,2,3,0,3,0
38.0,1,45.31,3,0,3,1,50.9,3,3,3,0,8,2
27.8,3,37.71,0,0,5,1,29.6,2,3,2,1,5,1
36.5,3,36.33,4,0,2,0,56.6,0,0,2,0,1,2
36.4,2,54.86,3,1,4,0,30.7,2,0,3,1,7,2
35.0,0,36.95,4,1,3,1,51.2,0,3,1,1,6,2
40.5,3,57.47,2,1,1,1,37.7,3,2,2,1,8,2
42.4,1,55.9,1,1,5,1,50.8,3,0,1,1,10,2
45.8,0,57.62,3,0,4,1,59.9,1,3,3,0,1,2
43.8,1,55.87,4,0,5,0,47.9,1,2,1,0,2,2
31.8,0,39.71,3,0,2,0,37.6,0,0,1,1,3,1
36.9,3,47.01,4,1,7,0,49.7,3,2,2,0,4,2
22.1,3,37.46,1,1,3,0,15.1,0,3,0,0,10,0
32.9,3,59.66,1,0,6,0,6.5,1,1,3,0,7,1
28.4,1,30.07,4,0,7,1,44.2,2,3,0,1,2,1
36.1,2,53.0,4,1,9,0,31.9,1,0,0,1,4,2
20.7,0,30.52,2,0,7,0,12.0,2,1,0,0,3,0
40.3,3,45.08,1,0,7,0,60.0,1,0,0,0,2,2
19.8,1,26.95,3,1,4,1,20.2,0,0,3,0,6,0
15.7,1,22.03,0,0,9,0,12.2,0,2,3,0,6,0
40.0,2,44.31,1,1,4,0,58.2,3,2,1,0,4,2
34.6,3,38.62,3,1,7,0,53.8,2,1,0,1,3,1
23.2,2,20.02,1,1,0,1,46.8,1,1,1,0,1,0
43.3,1,57.13,1,0,5,0,51.1,1,1,0,1,6,2
28.1,3,25.32,4,0,3,0,51.7,3,3,0,1,4,1
34.8,3,42.2,4,0,0,0,49.9,0,0,2,1,6,1
23.9,2,40.14,0,1,7,0,11.7,2,2,2,0,10,0
29.8,3,57.94,4,0,1,0,8.9,1,3,3,0,3,1
21.1,3,32.03,4,0,0,0,11.6,2,3,2,0,1,0
20.2,1,28.98,0,0,0,1,22.2,1,2,2,1,1,0
20.6,0,21.45,4,1,3,0,29.8,0,1,0,1,6,0
14.4,2,27.71,2,0,3,0,7.4,2,2,1,1,6,0
19.6,0,31.21,1,0,7,0,7.5,2,0,0,1,6,0
21.3,2,36.23,4,0,0,1,15.4,1,3,1,1,10,0
21.2,1,26.17,1,0,3,1,31.6,3,0,0,0,5,0
36.1,0,45.9,4,0,5,0,44.1,2,1,3,0,2,2
22.3,3,43.41,1,0,0,0,6.0,0,2,3,1,2,0
31.5,1,36.37,4,1,3,0,50.3,3,2,1,0,4,1
20.9,3,24.65,3,0,2,0,28.0,1,0,3,1,7,0
38.9,3,55.8,1,1,6,0,40.4,3,2,0,0,4,2
37.3,2,48.62,4,0,9,1,45.9,0,0,2,0,6,2
27.8,0,21.98,0,1,5,1,52.8,0,3,0,1,6,1
22.5,0,26.15,1,1,7,1,35.3,0,3,0,0,3,0
41.5,0,51.04,1,0,5,0,55.8,2,2,1,1,7,2
44.0,2,57.39,0,1,4,1,47.4,1,1,1,1,3,2
25.7,1,22.81,3,0,4,0,48.4,1,1,1,0,1,1
29.2,1,50.65,4,0,3,1,13.8,0,3,3,1,8,1
17.7,1,20.12,2,1,5,0,23.4,1,1,0,1,6,0
23.7,2,21.6,2,0,2,1,39.7,2,2,0,0,6,0
40.1,1,56.78,2,0,8,1,38.5,0,0,2,0,4,2
39.4,3,51.47,0,1,2,0,44.5,0,3,3,0,7,2
15.2,3,26.78,2,0,1,1,7.6,3,3,3,0,1,0
21.1,2,30.15,4,0,6,0,15.0,3,0,3,0,2,0
39.6,1,52.86,1,1,7,1,50.2,2,2,1,1,10,2
19.5,0,29.75,2,1,7,0,9.9,0,2,0,0,1,0
27.9,0,44.45,2,0,0,0,18.7,3,3,1,1,5,1
36.2,3,36.94,3,0,4,1,55.0,3,3,0,0,5,2
34.7,0,36.56,3,1,1,1,55.7,2,0,2,0,3,1
31.1,3,34.29,2,1,8,0,51.9,3,2,3,0,8,1
38.9,3,48.39,3,1,6,1,47.5,1,2,0,0,2,2
24.8,2,29.66,3,1,1,1,27.9,3,2,0,1,10,0
36.0,1,41.28,0,1,7,0,57.0,3,0,3,0,6,2
41.4,2,48.21,4,0,2,1,59.8,0,1,3,0,4,2
22.1,0,22.58,4,0,5,1,33.1,1,0,1,1,4,0
37.5,3,50.98,2,0,3,1,37.8,2,3,1,1,4,2
41.5,1,55.6,0,1,8,0,52.0,0,2,1,1,8,2
35.3,3,38.74,3,1,1,0,53.8,0,1,0,0,7,2
39.7,0,58.74,2,1,9,1,33.6,2,2,1,1,5,2
25.5,2,35.67,4,1,3,0,31.4,1,2,1,0,8,1
39.5,0,55.65,3,1,9,0,33.9,1,0,0,1,6,2
34.8,2,37.75,4,0,8,1,55.6,0,3,0,1,1,1
35.6,2,42.87,4,1,7,0,42.2,3,2,0,0,6,2
30.1,2,27.89,0,0,4,0,58.5,2,2,0,0,8,1
47.3,0,59.51,0,1,2,1,52.1,0,2,2,1,10,2
30.5,2,51.25,1,0,0,0,22.5,0,2,3,1,6,1
24.3,0,25.54,3,0,0,1,43.4,0,0,1,1,5,0
19.1,2,20.57,3,0,3,1,33.6,1,3,1,1,1,0
35.9,0,59.6,0,1,4,0,15.6,2,2,0,0,4,2
23.1,0,22.54,0,0,7,1,39.6,0,1,3,0,3,0
39.2,0,57.87,2,0,8,0,39.5,2,3,0,1,3,2
34.9,3,57.97,0,0,2,1,24.7,1,2,2,1,1,1
32.8,3,45.65,4,1,1,1,35.5,0,2,0,0,4,1
16.4,1,27.1,4,1,3,1,13.3,0,3,3,0,1,0
42.0,1,53.5,4,1,1,0,45.8,0,0,2,0,3,2
41.5,3,47.23,0,0,3,0,57.6,3,1,2,0,1,2
22.6,1,42.85,1,1,8,0,5.4,1,0,0,0,10,0
45.0,1,55.81,3,0,0,1,57.7,3,2,1,1,3,2
28.4,1,39.49,2,1,2,1,23.9,2,0,1,1,3,1
30.2,2,56.17,1,0,5,1,9.8,3,3,3,1,1,1
24.5,0,29.42,4,1,5,1,26.5,0,3,2,0,6,0
24.1,0,23.33,0,1,9,0,36.7,1,0,2,1,4,0
31.6,0,47.61,2,1,3,0,20.7,2,3,3,0,10,1
29.2,3,44.25,2,0,8,0,17.2,2,0,2,0,5,1
32.7,0,46.23,3,1,2,0,35.6,2,2,0,1,10,1
36.4,3,42.04,4,1,1,1,57.9,3,2,1,1,3,2
22.8,1,22.78,0,1,6,0,31.9,2,3,0,0,10,0
29.7,0,29.94,0,0,9,0,51.2,0,1,1,0,8,1
28.2,0,44.57,3,0,5,0,20.6,3,1,1,0,7,1
24.8,1,35.71,0,1,3,1,24.9,1,0,2,0,3,0
19.5,3,32.07,0,0,6,1,11.3,0,0,1,1,4,0
40.9,2,50.13,3,0,5,1,49.6,3,3,0,1,1,2
21.2,2,37.08,4,1,9,0,11.9,0,3,0,1,6,0
34.8,1,42.38,3,1,2,0,39.8,2,0,2,1,2,1
26.4,1,21.14,1,1,0,1,54.5,0,0,2,1,4,1
43.1,3,59.43,3,0,7,1,39.6,1,0,0,0,2,2
16.6,1,28.88,0,0,3,1,5.2,2,1,0,1,10,0
31.1,0,53.03,1,0,0,1,16.6,1,0,1,1,5,1
28.0,0,34.44,3,0,7,0,31.7,0,2,1,1,2,1
17.4,3,29.32,0,1,5,0,10.8,1,0,3,1,3,0
22.3,0,21.25,2,1,2,0,41.7,1,0,0,1,7,0
38.5,0,56.98,3,1,6,0,36.3,3,3,0,0,7,2
25.4,3,47.96,4,1,8,1,7.5,3,3,2,0,10,1
19.0,2,25.52,0,1,3,1,17.6,1,1,3,0,4,0
19.8,0,26.19,1,1,7,0,18.6,1,2,1,1,5,0
29.6,3,34.34,1,1,4,1,44.8,1,0,1,1,7,1
12.6,1,23.56,3,1,3,1,6.3,0,2,3,0,4,0
22.5,0,35.04,0,0,0,0,16.6,0,1,1,0,1,0
20.1,2,35.87,1,1,6,0,8.7,2,0,2,0,5,0
22.9,3,33.04,3,1,0,1,23.7,2,3,1,1,6,0
37.3,1,48.02,0,1,8,0,45.0,0,0,3,0,1,2
38.3,1,51.98,2,0,6,0,38.0,0,2,0,1,1,2
42.5,3,54.6,3,1,1,1,50.9,3,2,1,0,7,2
36.4,0,57.19,0,1,7,0,27.0,3,1,0,1,5,2
35.6,2,41.24,4,1,9,0,55.9,0,1,1,1,8,2
24.6,1,42.79,3,0,8,0,14.3,2,0,0,0,2,0
18.2,1,24.68,4,0,2,0,14.4,3,3,3,0,2,0
27.5,0,21.19,3,0,8,0,49.7,1,0,1,0,3,1
22.9,2,20.11,1,0,5,1,38.5,1,3,2,1,1,0
21.5,0,32.76,1,1,4,1,20.3,2,1,2,1,8,0
46.2,0,59.66,1,1,2,0,52.2,2,1,1,1,8,2
38.6,3,47.45,2,0,6,1,47.6,1,1,3,0,1,2
17.9,0,21.14,1,0,5,1,28.5,2,2,2,0,10,0
36.4,0,54.27,3,1,9,0,33.6,0,1,0,0,10,2
22.7,0,37.61,1,0,8,0,14.2,3,3,1,1,3,0
42.3,1,58.98,0,0,6,1,40.3,2,2,1,1,1,2
38.5,3,43.33,3,1,4,1,51.5,1,0,1,1,8,2
20.3,2,24.92,1,0,4,0,19.9,3,0,1,1,1,0
25.0,3,23.19,0,1,1,1,44.4,0,2,1,1,1,1
17.0,2,26.71,1,1,6,1,16.2,2,2,3,1,8,0
38.5,1,38.65,3,1,8,0,59.1,2,0,3,0,1,2
14.1,2,23.09,3,0,3,0,9.3,2,1,3,1,2,0
16.5,3,26.22,3,1,1,0,17.5,1,1,2,1,6,0
22.5,3,41.32,3,0,3,0,8.8,3,2,1,1,4,0
39.9,2,56.78,2,0,9,0,39.0,0,3,2,0,3,2
